Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,1,0,0,0,0,0,0,2,57,202500.0,37.36969274,3.455238643,Working,Higher education,Married,House / apartment,Other,0
0,0,0,0,1,0,1,0,2,57,121500.0,56.79240505,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,0,1,1,0,0,0,2,3,135000.0,56.10792829,20.87380302,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,0,1,1,0,0,0,1,20,112500.0,37.33136204,0.955529545,Working,Secondary / secondary special,Separated,House / apartment,Other,1
0,0,0,1,1,0,0,0,2,39,157500.0,27.90748612,0.287480236,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,0
1,0,0,0,0,0,0,0,1,3,247500.0,22.84235816,0.369617446,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,1,0,0,1,0,1,0,1,6,180000.0,55.83961341,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,0,0,0,0,1,0,2,49,81000.0,62.3996386,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,0,0,0,0,1,0,2,29,47250.0,57.54259157,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,2,43,67500.0,49.88740357,20.45490325,State servant,Secondary / secondary special,Married,Co-op apartment,High skill tech staff,0
0,1,1,0,0,0,1,0,1,39,90000.0,62.61319534,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
0,1,1,0,1,0,1,0,2,9,270000.0,51.83679336,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,27,225000.0,62.19977138,2.87206445,Working,Higher education,Married,House / apartment,Security staff,0
1,0,0,0,0,0,1,1,3,6,270000.0,51.9682129,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,56,270000.0,47.87504192,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,15,166500.0,25.16957912,2.201277234,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
0,0,1,1,1,0,0,1,3,3,112500.0,30.0868601,0.369617446,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,8,351000.0,47.73540867,11.45540292,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,1
0,1,1,0,0,0,0,0,1,40,157500.0,51.48907917,0.873392335,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
0,0,1,1,0,0,0,0,2,31,90000.0,54.48161153,8.621669165,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,1,0,2,20,61875.0,59.22092856,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,1,31,292500.0,28.36471659,8.788681492,Working,Secondary / secondary special,Separated,Municipal apartment,Managers,1
0,0,1,0,0,0,1,2,4,17,54000.0,60.47215206,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,3,90000.0,59.93004648,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
0,0,1,0,1,0,1,0,1,43,112500.0,55.11954386,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
1,0,1,0,0,0,0,1,3,6,157500.0,30.98763151,9.117230333,Working,Secondary / secondary special,Married,Office apartment,Managers,0
0,0,1,0,0,0,0,2,4,31,112500.0,37.10411576,6.620259143,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
1,0,1,1,1,0,0,0,1,26,229500.0,45.12344538,3.537375853,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,0,1,0,1,0,1,0,2,12,67500.0,57.47140598,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,2,28,135000.0,52.07225337,0.117730001,Working,Lower secondary,Married,Rented apartment,Laborers,0
1,1,0,0,0,0,0,2,4,59,135000.0,45.51770399,1.535965831,Working,Secondary / secondary special,Married,With parents,Other,0
1,1,1,1,0,0,0,0,2,22,450000.0,60.0559902,11.20351547,Working,Secondary / secondary special,Married,House / apartment,Other,1
1,1,1,1,0,0,0,2,4,3,292500.0,24.04429934,2.787189333,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,0,0,0,0,1,3,34,225000.0,30.39076778,8.536794048,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
0,1,1,0,0,0,0,1,3,44,355500.0,41.67094465,0.788517218,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
1,1,1,1,1,0,0,2,4,35,270000.0,43.49165281,0.873392335,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
0,0,1,0,1,0,0,1,2,8,112500.0,49.26042287,25.7883461,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,7,184500.0,56.11614202,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,1,1,1,1,0,0,2,4,50,144000.0,30.35243708,8.04123288,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,16,391500.0,38.51139996,8.28764451,Working,Higher education,Married,House / apartment,Other,0
1,0,1,0,0,1,0,0,1,18,157500.0,27.21753356,0.873392335,Commercial associate,Higher education,Single / not married,House / apartment,Low-skill Laborers,0
1,0,1,0,1,1,0,1,3,60,157500.0,29.22989521,6.368371698,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,0,0,0,0,1,3,46,157500.0,31.97875384,10.11656639,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,0
0,0,1,0,0,1,1,0,1,4,153000.0,60.31335346,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,27,90000.0,31.50783384,3.203351198,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,1
1,0,1,0,0,1,0,0,2,47,135000.0,54.55005921,13.20218759,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,8,157500.0,53.98605036,3.537375853,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
0,0,0,0,0,0,0,0,1,14,157500.0,32.26623408,3.874138415,Commercial associate,Higher education,Single / not married,Rented apartment,Other,0
0,0,1,0,0,0,0,2,4,10,117000.0,27.31062239,1.117066059,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,57,135000.0,55.6424841,4.788599355,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,1,0,0,1,3,37,270000.0,33.99111549,10.03990499,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
1,0,0,0,1,0,0,0,2,15,135000.0,57.45771645,3.455238643,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,1,0,1,0,2,8,103500.0,59.19081158,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,0,1,21,180000.0,26.78220634,4.695510517,Working,Incomplete higher,Single / not married,House / apartment,Drivers,0
0,0,0,0,1,0,0,0,2,34,144000.0,43.10287001,5.618185178,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,19,247500.0,58.70072623,11.11590245,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,1,32,90000.0,53.00587966,2.365551654,State servant,Secondary / secondary special,Separated,House / apartment,Cleaning staff,0
1,0,1,0,1,0,1,0,2,30,79650.0,44.02828258,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,34,184500.0,33.67078037,3.285488408,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,1,1,0,0,2,3,8,90000.0,37.21636995,12.86542503,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,0,0,0,0,1,0,2,41,33300.0,53.67666687,0.0,Pensioner,Secondary / secondary special,Married,Office apartment,Other,0
0,0,0,0,0,0,1,0,2,12,135000.0,62.29286022,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,1,0,0,1,3,28,202500.0,27.54060658,4.451836793,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,24,180000.0,46.63477005,4.199949349,Working,Higher education,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,2,3,38,198000.0,42.83729303,7.696256597,Commercial associate,Incomplete higher,Separated,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,6,135000.0,37.23279739,1.451090714,Working,Higher education,Married,House / apartment,High skill tech staff,0
0,1,1,0,0,0,0,0,2,24,225000.0,46.78535494,5.451172851,Working,Higher education,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,13,175500.0,56.86632854,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,0,3,4,31,135000.0,37.89537088,12.11523851,Working,Secondary / secondary special,Single / not married,Municipal apartment,Other,1
0,1,1,0,0,0,0,0,1,13,112500.0,58.06826971,2.283414444,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,1
0,0,1,0,0,0,0,0,2,11,202500.0,45.95303121,4.115074232,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,1,1,0,0,0,0,0,2,48,292500.0,50.40213009,9.533392198,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
0,0,1,0,1,0,1,0,2,38,135000.0,53.36180757,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,48,315000.0,46.27336633,2.617439099,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
1,1,1,0,0,0,0,0,2,23,135000.0,30.22923126,2.365551654,Working,Secondary / secondary special,Civil marriage,Rented apartment,Drivers,0
1,0,1,1,0,0,0,1,3,6,135000.0,28.52077729,3.200613291,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,39,135000.0,44.51289212,13.86476108,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,1,0,1,0,1,39,180000.0,53.46311013,0.0,Pensioner,Incomplete higher,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,10,144000.0,36.11299342,13.53347434,Working,Higher education,Single / not married,House / apartment,Other,0
1,0,1,0,1,0,0,0,2,60,450000.0,51.26730871,9.864678946,Commercial associate,Higher education,Married,House / apartment,Laborers,0
0,0,1,0,1,0,0,1,3,16,112500.0,40.88790324,3.696174459,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,1,34,90000.0,68.36553796,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
0,0,1,1,1,0,0,0,1,18,121500.0,47.72719495,6.617521236,Working,Secondary / secondary special,Widow,House / apartment,Other,0
0,1,1,1,1,0,0,0,2,28,112500.0,40.77291115,2.450426771,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
1,1,1,0,0,0,0,0,2,31,157500.0,51.88333778,5.533310061,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,3,5,13,225000.0,38.24308507,6.866670774,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,1,1,1,0,1,3,32,292500.0,28.46875706,2.031526999,Commercial associate,Higher education,Married,House / apartment,Core staff,0
0,0,1,1,1,0,0,0,2,44,202500.0,35.13008481,2.198539327,Working,Higher education,Married,House / apartment,Accountants,0
0,0,1,0,0,0,0,0,2,32,126000.0,51.71358755,20.11540278,State servant,Higher education,Married,House / apartment,Core staff,0
1,0,1,1,0,0,0,0,2,48,180000.0,35.85289226,1.366215596,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,1,1,0,0,1,3,24,63000.0,37.42445088,3.452500736,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,1,1,0,1,0,0,1,3,49,135000.0,30.28672731,0.366879539,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,0
0,0,1,1,1,0,0,2,4,12,54000.0,35.84194063,0.865178614,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,45,67500.0,60.29418811,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
1,1,1,1,1,1,0,1,3,19,225000.0,27.47489682,3.033600964,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,2,10,67500.0,54.1174699,15.78129599,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,0,1,0,0,0,0,0,2,48,157500.0,34.6180962,7.696256597,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,1,22,157500.0,46.19670493,4.451836793,Commercial associate,Secondary / secondary special,Widow,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,14,135000.0,63.93286652,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,0,0,2,37,135000.0,66.93908841,8.367043813,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,1,1,0,0,0,1,1,3,40,315000.0,68.47505424,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,3,5,45,135000.0,35.19579457,2.113664209,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,0,1,0,1,0,0,1,3,37,81000.0,43.957097,10.03169127,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
0,0,1,0,1,0,1,0,2,13,292500.0,56.10792829,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,1,0,0,0,0,0,0,2,18,225000.0,32.38396408,0.451754656,Commercial associate,Higher education,Married,With parents,Accountants,1
1,0,1,1,1,0,0,0,1,37,90000.0,28.93693916,0.618766984,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,0,1,0,0,0,0,2,4,58,202500.0,38.41831112,4.865260751,State servant,Secondary / secondary special,Married,Co-op apartment,High skill tech staff,0
1,0,1,1,1,0,0,2,4,33,135000.0,33.99932921,0.618766984,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,1,0,0,0,0,1,31,112500.0,24.24142864,0.533891866,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,1,0,0,0,2,4,18,180000.0,36.58117552,18.03185555,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,0,1,17,157500.0,50.76079591,4.199949349,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
1,1,1,0,0,0,0,1,3,23,225000.0,30.92192174,2.948725847,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,1
1,1,0,0,1,0,0,0,2,49,220500.0,62.00537999,10.53272826,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,0,0,1,0,1,0,2,4,45000.0,53.16467826,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,1,0,0,0,2,59,126000.0,32.08553221,0.780303497,Working,Lower secondary,Married,With parents,Core staff,1
0,0,1,0,0,1,0,0,2,39,112500.0,47.89420727,10.11382848,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,0,1,0,1,0,0,0,2,48,180000.0,28.57827334,6.198621464,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,14,157500.0,30.26208615,4.451836793,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,1,2,7,157500.0,34.70570922,3.696174459,State servant,Secondary / secondary special,Single / not married,House / apartment,Waiters/barmen staff,0
0,1,1,0,0,0,0,0,2,9,67500.0,32.72894036,1.533227924,State servant,Higher education,Civil marriage,House / apartment,Core staff,1
0,0,1,1,0,0,0,2,4,3,112500.0,39.99534556,3.452500736,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,1,2,10,225000.0,28.25520031,0.681738845,Working,Higher education,Single / not married,House / apartment,Laborers,0
0,0,1,0,1,0,0,2,4,23,157500.0,30.68919964,2.017837464,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
0,0,1,0,0,0,1,0,2,39,90000.0,60.29966392,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,11,144000.0,35.03152015,2.099974674,State servant,Higher education,Single / not married,House / apartment,Other,0
1,1,0,0,0,0,0,0,2,17,162000.0,42.6702807,0.605077449,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,1,0,2,53,216000.0,63.28124465,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,0,0,0,0,1,36,135000.0,30.46469127,1.352526061,Commercial associate,Incomplete higher,Single / not married,House / apartment,Laborers,0
0,0,0,0,0,0,0,1,3,0,225000.0,40.42519696,9.018665681,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
0,1,1,1,1,0,0,0,2,40,225000.0,44.88250957,8.101466834,Working,Higher education,Married,House / apartment,Accountants,0
1,0,1,0,0,0,0,0,2,49,112500.0,55.04014456,1.519538389,Commercial associate,Higher education,Married,House / apartment,Security staff,1
0,1,1,0,1,0,0,0,2,5,112500.0,39.34098578,1.100638617,Working,Higher education,Married,House / apartment,Core staff,0
0,1,1,0,0,0,0,0,2,4,112500.0,41.1069358,2.768023984,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,0
0,0,1,0,0,0,0,0,2,42,387000.0,54.98264851,13.63203899,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,16,157500.0,53.52881989,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,0,0,2,47,126000.0,42.01044512,12.21380316,Working,Secondary / secondary special,Married,Municipal apartment,Other,0
0,0,1,0,0,0,0,0,2,53,162000.0,28.4085231,8.465608466,Commercial associate,Lower secondary,Married,House / apartment,Other,1
0,0,1,0,1,0,1,0,2,11,225000.0,61.66587952,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,0,0,0,0,1,50,130500.0,57.52068831,5.878286344,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,30,121500.0,27.71309472,0.632456519,Working,Secondary / secondary special,Married,House / apartment,Other,0
1,1,0,0,1,0,0,2,4,16,234000.0,28.18127682,8.879032424,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,2,13,67500.0,62.54474767,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,1,0,0,0,0,2,45,315000.0,38.08428647,5.297850059,Working,Higher education,Married,House / apartment,Laborers,0
0,1,0,0,0,0,0,2,4,34,225000.0,35.43399248,5.631874713,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,1,1,0,0,0,0,1,3,23,135000.0,44.36778305,20.6328672,Working,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,11,225000.0,27.47489682,0.465444191,Working,Secondary / secondary special,Married,With parents,Cleaning staff,0
0,0,1,0,0,0,0,0,1,35,225000.0,46.51977796,0.632456519,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
1,1,1,0,0,0,0,0,2,27,180000.0,39.23968322,4.878950286,Working,Secondary / secondary special,Married,With parents,Other,0
1,1,1,0,0,0,0,0,2,7,162000.0,36.18965482,0.213556747,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,3,5,18,37800.0,35.63112179,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,25,180000.0,54.43232921,21.13116628,Working,Secondary / secondary special,Married,House / apartment,Secretaries,0
0,1,0,0,0,0,1,0,1,19,60750.0,50.55545288,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,0,0,0,0,0,2,4,2,121500.0,27.39549751,1.130755594,Working,Secondary / secondary special,Married,With parents,Medicine staff,0
0,0,1,0,0,0,0,0,1,9,135000.0,29.18608869,5.297850059,State servant,Higher education,Single / not married,Municipal apartment,Core staff,0
1,1,1,0,0,0,0,2,4,12,225000.0,28.41947473,9.297932196,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,1,0,0,0,0,1,21,202500.0,49.22483008,4.878950286,Working,Higher education,Single / not married,House / apartment,Laborers,1
0,0,1,0,0,0,0,1,3,28,112500.0,27.71857054,3.718077715,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,1,0,0,0,0,1,3,41,252000.0,33.67625619,10.5491557,State servant,Higher education,Married,House / apartment,Core staff,0
0,1,0,0,1,0,0,0,2,29,202500.0,40.81945557,22.13050234,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,1,1,0,0,0,0,1,3,9,157500.0,47.68338843,0.550319308,Commercial associate,Higher education,Married,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,5,99000.0,57.53437784,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,1,42,225000.0,37.96655647,4.794075169,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
1,1,1,0,0,0,0,5,7,21,202500.0,31.16833337,7.466272408,Working,Secondary / secondary special,Married,Co-op apartment,Managers,0
0,0,1,0,0,0,0,0,2,1,225000.0,56.68836458,1.212892804,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
1,0,1,0,1,0,0,0,1,48,180000.0,37.49563646,2.880278171,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,1,52,135000.0,31.1436922,3.384053061,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,1,17,180000.0,39.42859881,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,1,0,0,0,0,2,0,180000.0,38.55794438,19.29950649,Working,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,0,2,16,121500.0,25.12029679,6.297186116,State servant,Higher education,Married,House / apartment,Secretaries,0
0,0,1,0,0,0,0,1,3,26,337500.0,40.63053998,4.213638884,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,1,3,17,140850.0,29.71998056,0.878868149,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
0,0,1,0,0,1,0,0,1,25,202500.0,26.77946844,0.878868149,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
0,1,1,0,1,0,0,0,2,34,225000.0,47.97360658,4.794075169,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,1,1,0,0,0,0,0,2,13,180000.0,32.16766943,2.716003751,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,0,1,1,1,0,0,0,2,54,112500.0,35.96788435,6.549073561,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,0
1,1,1,0,0,0,0,2,4,33,265500.0,31.84185849,5.212974941,Working,Higher education,Married,House / apartment,Laborers,0
0,1,1,1,0,0,0,1,3,49,126000.0,36.066449,2.965153289,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,1,1,0,0,0,1,39,126000.0,50.30630335,10.46428058,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,2,11,135000.0,24.27428352,1.549655366,Commercial associate,Secondary / secondary special,Married,With parents,Cooking staff,0
0,0,1,0,0,0,0,0,2,52,157500.0,52.19545918,8.046708694,Working,Secondary / secondary special,Married,House / apartment,Other,0
1,1,0,0,0,0,0,0,2,39,270000.0,44.34587979,8.213721021,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,1,1,0,0,0,0,0,1,32,112500.0,46.30895912,3.794739112,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,1,46,90000.0,41.61071069,1.297767921,Working,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers,0
1,1,1,0,1,0,0,0,1,55,225000.0,42.61004675,8.71749591,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
0,0,1,0,0,0,0,0,2,23,112500.0,43.44237048,5.716749831,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,0,1,2,16,157500.0,31.47497895,1.045880477,Working,Incomplete higher,Single / not married,With parents,Core staff,0
1,1,1,0,0,0,1,0,2,43,220500.0,63.28124465,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,1,1,1,1,1,0,0,2,34,180000.0,52.56781453,4.298514001,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,1,1,0,0,0,2,59,195750.0,51.57121638,2.548991424,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
1,0,0,0,1,0,0,0,1,20,180000.0,45.84077702,2.212228862,Working,Secondary / secondary special,Single / not married,Office apartment,Laborers,0
0,0,1,0,0,0,0,1,3,28,112500.0,41.6517793,0.298431864,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,0,2,5,360000.0,39.80095416,10.71616803,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,8,270000.0,46.33086237,3.794739112,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents,0
0,1,1,0,0,0,0,1,3,14,225000.0,30.77681267,3.633202598,Commercial associate,Higher education,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,1,18,180000.0,64.76792816,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,1,1,0,1,0,1,0,1,53,99000.0,50.24606939,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,45,216000.0,48.30763123,21.46519093,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1
0,1,0,0,1,0,1,0,2,57,56250.0,65.08826328,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
0,1,1,0,0,0,0,1,3,10,184500.0,43.59021746,3.964489346,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,1,0,0,0,2,48,292500.0,37.17256343,3.466190271,Working,Higher education,Married,House / apartment,Accountants,0
1,1,0,0,0,0,0,0,2,10,225000.0,29.18335079,1.130755594,Working,Incomplete higher,Civil marriage,House / apartment,Security staff,1
0,0,1,0,1,0,0,0,2,4,180000.0,43.80651211,7.551147525,Working,Higher education,Married,House / apartment,Sales staff,0
0,0,0,0,0,0,0,0,2,4,135000.0,30.1279287,4.298514001,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
1,1,1,0,0,0,0,0,2,18,225000.0,57.19761528,1.130755594,Working,Higher education,Married,House / apartment,Security staff,0
0,0,1,0,1,0,1,0,1,51,67500.0,61.90681534,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,0,0,1,0,0,0,1,33,135000.0,51.80667639,9.878368481,Working,Secondary / secondary special,Widow,Municipal apartment,Other,1
1,1,0,0,1,0,0,1,3,47,360000.0,41.01384696,7.794821249,State servant,Higher education,Married,Office apartment,Managers,0
0,0,1,1,1,0,0,1,2,49,112500.0,38.87554159,8.131583811,Working,Secondary / secondary special,Widow,House / apartment,Private service staff,0
